year,state,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,total_crimes,crime_rate,,,,
1997,NV,1677000,13395,187,1005,5071,7132,88307,21975,53112,13220,203404,12.12903995,,,,
1997,NH,1173000,1328,16,395,274,643,29635,4612,23430,1593,61926,5.279283887,,,,
1997,NJ,8053000,39673,337,1729,16957,20650,287038,60894,184979,41165,653422,8.11401962,,,,
1997,NM,1730000,14762,134,872,2966,10790,104721,25126,67188,12407,238966,13.81306358,,,,
1997,NY,18137000,124890,1093,4075,56094,63628,584438,118306,386435,79697,1418656,7.821888956,,,,
1997,NC,7425000,45071,614,2348,12817,29292,362672,100002,238228,24442,815486,10.98297643,,,,
1997,ND,641000,559,6,159,41,353,16821,2300,13367,1154,34760,5.422776911,,,,
1997,OH,11186000,48706,523,4566,17755,25862,455799,94972,315908,45419,1009510,9.024763097,,,,
1997,OK,3317000,18560,229,1517,3446,13368,163698,40015,109039,14644,364516,10.98932771,,,,
1997,OR,3243000,14412,95,1306,3811,9200,188916,33507,136129,19280,406656,12.53950046,,,,
1997,PA,12020000,53140,705,3289,18788,30358,359323,68218,246892,44213,824926,6.862945092,,,,
1997,RI,987000,3292,25,363,707,2197,32777,7083,21499,4195,72138,7.30881459,,,,
1997,SC,3760000,37235,314,1837,6624,28460,193402,46322,131325,15755,461274,12.26792553,,,,
1997,SD,738000,1457,10,357,172,918,22491,4088,17545,858,47896,6.4899729,,,,
1997,TN,5368000,42389,511,3056,11487,27335,253484,62899,156843,33742,591746,11.0235842,,,,
1997,TX,19439000,117126,1327,8011,30522,77266,948231,201059,645451,101721,2130714,10.9610268,,,,
1997,UT,2059000,6878,50,977,1408,4443,116569,18335,89090,9144,246894,11.99096649,,,,
1997,VT,589000,705,9,156,79,461,15953,3611,11542,800,33316,5.656366723,,,,
1997,VA,6734000,23249,488,1819,8384,12558,237773,38475,180406,18892,522044,7.752361152,,,,
1997,WA,5610000,24724,244,2885,6734,14864,307742,62064,213823,31855,664935,11.8526738,,,,
1997,WV,1816000,3971,75,355,782,2759,40868,10647,26934,3287,89678,4.938215859,,,,
1997,WI,5170000,13988,205,1048,5214,7521,176145,29503,131002,15640,380266,7.355241779,,,,
1997,WY,480000,1225,17,137,85,986,18843,2998,15198,647,40136,8.361666667,,,,
1996,AL,4273000,24159,444,1397,7124,15194,181803,42821,123350,15632,411924,9.640159139,,,,24.34693141
1996,AK,607000,4417,45,398,710,3264,28667,5118,20557,2992,66168,10.90082372,,,,
1996,AZ,4428000,27963,377,1381,7429,18776,284964,55630,188300,41034,625854,14.13401084,,,,
1996,AR,2510000,13161,219,1046,2864,9032,104790,23925,73010,7855,235902,9.398486056,,,,
1996,CA,31878000,274996,2916,10244,94222,167614,1385135,312212,830457,242466,3320262,10.41552795,,,,
1996,CO,3823000,15463,180,1765,3755,9763,180218,34436,130576,15206,391362,10.23703897,,,,
1996,CT,3274000,13490,158,755,5552,7025,124924,27574,81328,16022,276828,8.455345144,,,,
1996,DE,725000,4845,31,454,1304,3056,30643,5830,21665,3148,70976,9.789793103,,,,
1996,DC,543000,13411,397,260,6444,6310,51188,9828,31385,9975,129198,23.79337017,,,,
1996,FL,14400000,151350,1077,7508,41643,101122,928273,219056,605448,103769,2159246,14.99476389,,,,
1996,GA,7353000,46966,630,2357,15100,28879,416986,81968,288803,46215,927904,12.61939344,,,,
1996,HI,1184000,3322,40,326,1606,1350,74639,12781,54701,7157,155922,13.16908784,,,,
1996,ID,1189000,3177,43,313,241,2580,44532,8431,33872,2229,95418,8.025063078,,,,
1996,IL,11847000,105482,1179,4548,33106,66649,524777,108185,358515,58077,1260518,10.63997637,,,,
1996,IN,5841000,31366,420,1992,7249,21705,231376,45782,160777,24817,525484,8.996473207,,,,
1996,IA,2852000,7771,53,561,1286,5871,96296,18954,71893,5449,208134,7.297826087,,,,
1996,KS,2572000,10642,170,1096,2476,6900,109772,25239,78145,6388,240828,9.363452566,,,,
1996,KY,3884000,12448,228,1230,3643,7347,110531,26736,73653,10142,245958,6.332595263,,,,
1996,LA,4351000,40426,762,1805,12036,25823,257130,56379,173271,27480,595112,13.67759136,,,,
1996,ME,1243000,1553,25,260,292,976,40636,9303,29557,1776,84378,6.788254224,,,,
1996,MD,5072000,47230,588,1905,19944,24793,260231,50331,173817,36083,614922,12.12385647,,,,
1996,MA,6092000,39122,157,1767,7778,29420,194636,42896,119562,32178,467516,7.674261326,,,,
1996,MI,9594000,60951,722,5466,16907,37856,430020,85908,276909,67203,981942,10.23495935,,,,
1996,MN,4658000,15782,167,2327,5385,7903,192109,35515,138671,17923,415782,8.926191498,,,,
1996,MS,2716000,13261,301,981,3646,8333,109581,30755,69299,9527,245684,9.045802651,,,,
1996,MO,5359000,31669,433,1566,9142,20528,240781,47919,168870,23992,544900,10.16794178,,,,
1996,MT,879000,1415,34,238,261,882,38084,4908,30928,2248,78998,8.987258248,,,,
1996,NE,1652000,7182,48,447,1052,5635,66110,10152,50315,5643,146584,8.873123487,,,,
1996,NV,1603000,13005,220,856,4931,6998,83047,19558,52295,11194,192104,11.98402994,,,,
1996,NH,1162000,1373,20,404,317,632,31436,5063,24611,1762,65618,5.646987952,,,,
1996,NJ,7988000,42459,338,1976,18838,21307,303657,63259,193961,46437,692232,8.665898848,,,,
1996,NM,1713000,14399,197,1088,2782,10332,98698,23586,65139,9973,226194,13.20455342,,,,
1996,NY,18185000,132206,1353,4174,61822,64857,619250,129828,399522,89900,1502912,8.2645697,,,,
1996,NC,7323000,43068,619,2289,12001,28159,361616,98539,238511,24566,809368,11.05241021,,,,
1996,ND,644000,541,14,155,71,301,16648,1991,13433,1224,34378,5.338198758,,,,
1996,OH,11173000,47896,538,4617,18336,24405,449935,93336,311071,45528,995662,8.911321937,,,,
1996,OK,3301000,19710,223,1545,3519,14423,166892,41447,109506,15939,373204,11.30578613,,,,
1996,OR,3204000,14837,129,1272,3914,9522,177295,31664,128618,17013,384264,11.99325843,,,,
1996,PA,12056000,57905,686,3034,22784,31401,370851,71357,250758,48736,857512,7.112740544,,,,
1996,RI,990000,3437,25,287,824,2301,36099,8135,23367,4597,79072,7.987070707,,,,
1996,SC,3699000,36875,332,1821,6361,28361,192986,47487,129650,15849,459722,12.42827791,,,,
1996,SD,732000,1297,9,300,138,850,20443,4077,15532,834,43480,5.93989071,,,,
1996,TN,5320000,41175,503,2475,11902,26295,248729,61896,152405,34428,579808,10.89864662,,,,
1996,TX,19128000,123270,1477,8376,32804,80613,968732,204390,659414,104928,2184004,11.41783772,,,,
1996,UT,2000000,6638,63,836,1377,4362,113079,16965,87542,8572,239434,11.9717,,,,
1996,VT,589000,714,11,159,91,453,16973,3964,12124,885,35374,6.005772496,,,,
1996,VA,6675000,22782,500,1783,8181,12318,242100,39255,184237,18608,529764,7.936539326,,,,
1996,WA,5533000,23857,255,2828,6587,14187,303111,58512,215706,28893,653936,11.81883246,,,,
1996,WV,1826000,3836,69,358,737,2672,41510,9979,28300,3231,90692,4.966703176,,,,
1996,WI,5160000,13039,204,1086,4982,6767,184143,30356,135941,17846,394364,7.642713178,,,,
1996,WY,481000,1201,16,140,98,947,19261,3184,15408,669,40924,8.508108108,,,,
1995,AL,4253000,26894,475,1350,7900,17169,179294,43586,120967,14741,412376,9.696120386,,,,3.134064221
1995,AK,604000,4656,55,485,937,3179,30097,5055,21891,3151,69506,11.50761589,,,,
1995,AZ,4218000,30095,439,1418,7329,20909,316355,59762,207763,48830,692900,16.42721669,,,,
1995,AR,2484000,13741,259,925,3122,9435,102780,24763,69935,8082,233042,9.381723027,,,,
1995,CA,31589000,305154,3531,10554,104611,186458,1536830,353895,902456,280479,3683968,11.6621862,,,,
1995,CO,3747000,16494,216,1480,3604,11194,185705,35001,136184,14520,404398,10.79258073,,,,
1995,CT,3275000,13293,150,776,5345,7022,134188,29095,87401,17692,294962,9.006473282,,,,
1995,DE,717000,5198,25,575,1425,3173,31790,6491,22329,2970,73976,10.31743375,,,,
1995,DC,554000,14744,360,292,6864,7228,52697,10185,32319,10193,134882,24.34693141,,,,
1995,FL,14166000,151711,1037,6887,42485,101302,939288,215657,612311,111320,2181998,15.40306367,,,,
1995,GA,7201000,47317,683,2539,14777,29318,385005,76324,264872,43809,864644,12.00727677,,,,
1995,HI,1187000,3509,56,336,1553,1564,81938,13832,59907,8199,170894,14.39713564,,,,
1995,ID,1163000,3745,48,330,279,3088,47444,9069,35560,2815,102378,8.802923474,,,,
1995,IL,11830000,117836,1221,4313,39139,73163,527572,108555,357143,61874,1290816,10.91137785,,,,
1995,IN,5803000,30451,466,1930,7844,20211,238317,47676,163618,27023,537536,9.263070825,,,,
1995,IA,2842000,10071,51,619,1507,7894,106504,21527,78645,6332,233150,8.203729768,,,,
1995,KS,2565000,10792,159,938,2775,6920,114558,27404,78855,8299,250700,9.773879142,,,,
1995,KY,3860000,14079,276,1231,4001,8571,115298,28389,76906,10003,258754,6.703471503,,,,
1995,LA,4342000,43741,740,1855,11662,29484,246132,53481,166667,25984,579746,13.35204975,,,,
1995,ME,1241000,1631,25,265,334,1007,39132,9015,28444,1673,81526,6.569379533,,,,
1995,MD,5042000,49757,596,2130,21334,25697,267625,53320,178126,36179,634764,12.58952797,,,,
1995,MA,6074000,41739,217,1759,9137,30626,221971,49669,135586,36716,527420,8.68324004,,,,
1995,MI,9549000,65680,808,5917,17885,41070,429223,86872,280712,61639,989806,10.36554613,,,,
1995,MN,4610000,16416,182,2593,5702,7939,190911,36756,138414,15741,414654,8.994663774,,,,
1995,MS,2697000,13560,348,1054,3530,8628,108195,30505,67967,9723,243510,9.028921023,,,,
1995,MO,5324000,35339,469,1711,10863,22296,237278,49649,162430,25199,545234,10.24105935,,,,
1995,MT,870000,1491,35,231,253,972,40246,5060,32797,2389,83474,9.594712644,,,,
1995,NE,1637000,6253,48,317,1067,4821,68140,10344,52044,5752,148786,9.088943189,,,,
1995,NV,1530000,14461,163,937,4966,8395,86203,20235,54563,11405,201328,13.15869281,,,,
1995,NH,1148000,1314,21,333,314,646,29170,4806,22698,1666,60968,5.310801394,,,,
1995,NJ,7945000,47652,409,1927,22486,22830,326056,69533,206339,50184,747416,9.407375708,,,,
1995,NM,1685000,13804,148,954,2604,10098,94508,24383,61478,8647,216624,12.85602374,,,,
1995,NY,18136000,152683,1550,4290,72492,74351,674342,146562,425184,102596,1654050,9.12025805,,,,
1995,NC,7195000,46508,677,2320,12896,30615,359256,101995,234911,22350,811528,11.2790549,,,,
1995,ND,641000,556,6,146,64,340,17817,2248,14421,1148,36746,5.732605304,,,,
1995,OH,11151000,53799,600,4835,19931,28433,437424,93539,297624,46261,982446,8.810384719,,,,
1995,OK,3278000,21770,400,1461,3788,16121,161693,41694,103727,16272,366926,11.19359365,,,,
1995,OR,3141000,16408,129,1309,4332,10638,189765,34640,133075,22050,412346,13.12785737,,,,
1995,PA,12072000,51586,755,3046,22858,24927,354623,67815,236991,49817,812418,6.729771372,,,,
1995,RI,990000,3643,33,267,914,2429,38378,9234,24780,4364,84042,8.489090909,,,,
1995,SC,3673000,36067,292,1737,6461,27577,186656,46083,126416,14157,445446,12.12757964,,,,
1995,SD,729000,1513,13,299,189,1012,20799,3942,15976,881,44624,6.121262003,,,,
1995,TN,5256000,40549,557,2477,11732,25783,241315,60086,147143,34086,563728,10.72541857,,,,
1995,TX,18724000,124303,1693,8563,33667,80380,940033,202642,632468,104923,2128672,11.36868191,,,,
1995,UT,1951000,6415,76,834,1309,4196,112417,15623,89202,7592,237664,12.18165044,,,,
1995,VT,585000,692,13,165,64,450,19395,4451,14150,794,40174,6.867350427,,,,
1995,VA,6618000,23921,503,1799,8718,12901,240084,39388,181333,19363,528010,7.978392264,,,,
1995,WA,5431000,26300,275,3214,7209,15602,314213,59265,224861,30087,681026,12.53960597,,,,
1995,WV,1828000,3842,89,388,781,2584,41093,10329,27724,3040,89870,4.916301969,,,,
1995,WI,5123000,14399,219,1194,5384,7602,184665,31416,134623,18626,398128,7.771383955,,,,
1995,WY,480000,1220,10,165,86,959,19517,2938,15774,805,41474,8.640416667,,,,
